844,DYNT,Dynatronics Corporation,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
845,DVAX,Dynavax Technologies Corporation,2004,Health Care,Major Pharmaceuticals
846,ETFC,E*TRADE Financial Corporation,n/a,Finance,Savings Institutions
847,EBMT,"Eagle Bancorp Montana, Inc.",n/a,Finance,Major Banks
848,EGBN,"Eagle Bancorp, Inc.",n/a,Finance,Major Banks
849,EGLE,Eagle Bulk Shipping Inc.,n/a,Transportation,Marine Transportation
850,EGRX,"Eagle Pharmaceuticals, Inc.",2014,Health Care,Major Pharmaceuticals
851,ELNK,EarthLink Holdings Corp.,n/a,Technology,"Computer Software: Programming, Data Processing"
852,EWBC,"East West Bancorp, Inc.",n/a,Finance,Major Banks
853,EACQ,Easterly Acquisition Corp.,2015,Capital Goods,Building Products
854,EACQU,Easterly Acquisition Corp.,2015,Capital Goods,Building Products
855,EACQW,Easterly Acquisition Corp.,2015,Capital Goods,Building Products
856,EML,Eastern Company (The),n/a,Capital Goods,Industrial Machinery/Components
857,EVBS,"Eastern Virginia Bankshares, Inc.",n/a,Finance,Major Banks
858,EVGBC,Eaton Vance NextShares Trust,n/a,n/a,n/a
859,EVSTC,Eaton Vance NextShares Trust,n/a,n/a,n/a
860,EVLMC,Eaton Vance NextShares Trust II,n/a,n/a,n/a
861,EBAY,eBay Inc.,1998,Miscellaneous,Business Services
862,EBAYL,eBay Inc.,n/a,Miscellaneous,Business Services
863,EBIX,"Ebix, Inc.",n/a,Technology,EDP Services
864,ELON,Echelon Corporation,1998,Technology,Computer Communications Equipment
865,ECHO,"Echo Global Logistics, Inc.",2009,Transportation,Oil Refining/Marketing
866,SATS,EchoStar Corporation,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
867,EEI,"Ecology and Environment, Inc.",1987,Consumer Services,Military/Government/Technical
868,ECAC,E-compass Acquisition Corp.,2015,Finance,Business Services
869,ECACR,E-compass Acquisition Corp.,2015,Finance,Business Services
870,ECACU,E-compass Acquisition Corp.,2015,Finance,Business Services
871,ESES,"Eco-Stim Energy Solutions, Inc.",n/a,Energy,Oilfield Services/Equipment
872,EDAP,EDAP TMS S.A.,1997,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
873,EDGE,"Edge Therapeutics, Inc.",2015,Health Care,Major Pharmaceuticals
874,EDGW,"Edgewater Technology, Inc.",n/a,Technology,"Computer Software: Programming, Data Processing"
875,EDIT,"Editas Medicine, Inc.",2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
876,EDUC,Educational Development Corporation,n/a,Consumer Durables,Consumer Specialties
877,EGAN,eGain Corporation,1999,Technology,Computer Software: Prepackaged Software
878,EGLT,Egalet Corporation,2014,Health Care,Major Pharmaceuticals
879,EHTH,"eHealth, Inc.",2006,Finance,Specialty Insurers
880,EIGR,"Eiger BioPharmaceuticals, Inc.",2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
881,EKSO,"Ekso Bionics Holdings, Inc.",n/a,Capital Goods,Industrial Machinery/Components
882,LOCO,"El Pollo Loco Holdings, Inc.",2014,Consumer Services,Restaurants
883,EMITF,Elbit Imaging Ltd.,n/a,Consumer Services,Building operators
884,ESLT,Elbit Systems Ltd.,n/a,Capital Goods,Military/Government/Technical
885,ERI,"Eldorado Resorts, Inc.",n/a,Consumer Services,Hotels/Resorts
886,ESIO,"Electro Scientific Industries, Inc.",n/a,Miscellaneous,Industrial Machinery/Components
887,EA,Electronic Arts Inc.,n/a,Technology,Computer Software: Prepackaged Software
888,EFII,"Electronics for Imaging, Inc.",1992,Technology,Computer Communications Equipment
889,ELSE,"Electro-Sensors, Inc.",n/a,Capital Goods,Industrial Machinery/Components
890,ELEC,Electrum Special Acquisition Corporation,2015,Finance,Business Services
891,ELECU,Electrum Special Acquisition Corporation,2015,Finance,Business Services
892,ELECW,Electrum Special Acquisition Corporation,2015,Finance,Business Services
893,EBIO,"Eleven Biotherapeutics, Inc.",2014,Health Care,Major Pharmaceuticals
894,DWAC,Elkhorn Commodity Rotation Strategy ETF,n/a,n/a,n/a
895,CAPX,Elkhorn S&P 500 Capital Expenditures Portfolio,n/a,n/a,n/a
896,ESBK,Elmira Savings Bank NY (The),n/a,Finance,Major Banks
897,ELTK,Eltek Ltd.,1997,Technology,Electrical Products
898,EMCI,EMC Insurance Group Inc.,1982,Finance,Property-Casualty Insurers
899,EMCF,Emclaire Financial Corp,n/a,Finance,Major Banks
900,EMKR,EMCORE Corporation,1997,Technology,Semiconductors
901,EMMS,Emmis Communications Corporation,1994,Consumer Services,Broadcasting
902,NYNY,"Empire Resorts, Inc.",n/a,Consumer Services,Restaurants
903,ERS,"Empire Resources, Inc.",n/a,Basic Industries,Metal Fabrications
904,ENTA,"Enanta Pharmaceuticals, Inc.",2013,Health Care,Major Pharmaceuticals
905,ECPG,Encore Capital Group Inc,n/a,Finance,Finance Companies
906,WIRE,Encore Wire Corporation,1992,Capital Goods,Metal Fabrications
907,ENDP,Endo International plc,n/a,Health Care,Major Pharmaceuticals
908,ECYT,"Endocyte, Inc.",2011,Health Care,Major Pharmaceuticals
909,ELGX,"Endologix, Inc.",n/a,Health Care,Medical/Dental Instruments
910,NDRAU,ENDRA Life Sciences Inc.,n/a,n/a,n/a
911,EIGI,"Endurance International Group Holdings, Inc.",2013,Technology,Computer Software: Prepackaged Software
912,WATT,Energous Corporation,2014,Technology,Radio And Television Broadcasting And Communications Equipment
913,EFOI,"Energy Focus, Inc.",n/a,Consumer Durables,Building Products
914,ERII,"Energy Recovery, Inc.",2008,Technology,Industrial Machinery/Components
915,ENOC,"EnerNOC, Inc.",2007,Technology,"Computer Software: Programming, Data Processing"
916,ENG,ENGlobal Corporation,n/a,Consumer Services,Military/Government/Technical
917,ENPH,"Enphase Energy, Inc.",2012,Technology,Semiconductors
918,ESGR,Enstar Group Limited,n/a,Finance,Property-Casualty Insurers
919,ENFC,Entegra Financial Corp.,2014,Finance,Banks
920,ENTG,"Entegris, Inc.",2000,Consumer Non-Durables,Plastic Products
921,ENTL,"Entellus Medical, Inc.",2015,Health Care,Medical/Dental Instruments
922,ETRM,EnteroMedics Inc.,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
923,EBTC,Enterprise Bancorp Inc,n/a,Finance,Major Banks
924,EFSC,Enterprise Financial Services Corporation,n/a,Finance,Major Banks
925,EGT,Entertainment Gaming Asia Incorporated,n/a,Consumer Durables,Miscellaneous manufacturing industries
926,ENZY          ,Enzymotec Ltd.,2013,Consumer Durables,Specialty Chemicals
927,EPZM,"Epizyme, Inc.",2013,Health Care,Major Pharmaceuticals
928,PLUS,ePlus inc.,1996,Technology,Retail: Computer Software & Peripheral Equipment
929,EQIX,"Equinix, Inc.",2000,Consumer Services,Real Estate Investment Trusts
930,EQFN,Equitable Financial Corp.,2015,Finance,Savings Institutions
931,EQBK,"Equity Bancshares, Inc.",2015,Finance,Major Banks
932,ERIC,Ericsson,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
933,ERIE,Erie Indemnity Company,n/a,Finance,Specialty Insurers
934,ESCA,"Escalade, Incorporated",n/a,Consumer Non-Durables,Recreational Products/Toys
935,ESPR,"Esperion Therapeutics, Inc.",2013,Health Care,Major Pharmaceuticals
936,ESSA,"ESSA Bancorp, Inc.",n/a,Finance,Banks
937,EPIX,ESSA Pharma Inc.,n/a,Health Care,Major Pharmaceuticals
938,ESND,Essendant Inc.,n/a,Consumer Services,Paper
939,ETSY,"Etsy, Inc.",2015,Miscellaneous,Business Services
940,CLWT,Euro Tech Holdings Company Limited,1997,Consumer Durables,Diversified Electronic Products
941,EEFT,"Euronet Worldwide, Inc.",1997,Finance,Investment Bankers/Brokers/Service
942,ESEA,Euroseas Ltd.,n/a,Transportation,Marine Transportation
943,EVEP,"EV Energy Partners, L.P.",2006,Energy,Oil & Gas Production
944,EVBG,"Everbridge, Inc.",2016,n/a,n/a
945,EVK,"Ever-Glory International Group, Inc.",n/a,Consumer Non-Durables,Apparel
946,MRAM,"Everspin Technologies, Inc.",2016,Technology,Semiconductors
947,EVLV,EVINE Live Inc.,n/a,Consumer Services,Catalog/Specialty Distribution
948,EVGN,Evogene Ltd.,n/a,Basic Industries,Agricultural Chemicals
949,EVOK,"Evoke Pharma, Inc.",2013,Health Care,Major Pharmaceuticals
950,EVOL,"Evolving Systems, Inc.",1998,Technology,EDP Services
951,EXA,Exa Corporation,2012,Technology,Computer Software: Prepackaged Software
952,EXAS,Exact Sciences Corporation,2001,Health Care,Biotechnology: Commercial Physical & Biological Resarch
953,EXAC,"Exactech, Inc.",1996,Health Care,Industrial Specialties
954,EXEL,"Exelixis, Inc.",2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch
955,EXFO,EXFO Inc,n/a,Capital Goods,Electrical Products
956,EXLS,"ExlService Holdings, Inc.",2006,Miscellaneous,Business Services
957,EXPE,"Expedia, Inc.",n/a,Consumer Services,Transportation Services
958,EXPD,"Expeditors International of Washington, Inc.",n/a,Transportation,Oil Refining/Marketing
959,EXPO,"Exponent, Inc.",n/a,Consumer Services,Professional Services
960,ESRX,Express Scripts Holding Company,1992,Health Care,Medical/Nursing Services
961,XOG,"Extraction Oil & Gas, Inc.",2016,Energy,Oil & Gas Production
962,EXTR,"Extreme Networks, Inc.",1999,Technology,Computer Communications Equipment
963,EYEG,"Eyegate Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
964,EYEGW,"Eyegate Pharmaceuticals, Inc.",n/a,Health Care,Major Pharmaceuticals
965,EZPW,"EZCORP, Inc.",1991,Consumer Services,Other Specialty Stores
966,FFIV,"F5 Networks, Inc.",1999,Technology,Computer Communications Equipment
967,FB,"Facebook, Inc.",2012,Technology,"Computer Software: Programming, Data Processing"
968,FRP,"FairPoint Communications, Inc.",n/a,Public Utilities,Telecommunications Equipment
969,FALC,"FalconStor Software, Inc.",n/a,Technology,Computer Software: Prepackaged Software
970,DAVE,"Famous Dave&#39;s of America, Inc.",n/a,Consumer Services,Restaurants
971,FANH,Fanhua Inc.,n/a,Finance,Specialty Insurers
972,FARM,Farmer Brothers Company,n/a,Consumer Non-Durables,Packaged Foods
973,FFKT,Farmers Capital Bank Corporation,n/a,Finance,Major Banks
974,FMNB,Farmers National Banc Corp.,n/a,Finance,Major Banks
975,FARO,"FARO Technologies, Inc.",1997,Capital Goods,Industrial Machinery/Components
976,FAST,Fastenal Company,1987,Consumer Services,RETAIL: Building Materials
977,FATE,"Fate Therapeutics, Inc.",2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
978,FBSS,"Fauquier Bankshares, Inc.",n/a,Finance,Major Banks
979,FBRC,FBR & Co,n/a,Finance,Investment Bankers/Brokers/Service
980,FNHC,Federated National Holding Company,n/a,Finance,Property-Casualty Insurers
981,FHCO,Female Health Company (The),n/a,Basic Industries,Specialty Chemicals
982,FENX,"Fenix Parts, Inc.",2015,Consumer Services,Motor Vehicles
983,GSM,Ferroglobe PLC,n/a,Capital Goods,Metal Fabrications
984,FCSC,Fibrocell Science Inc,n/a,Health Care,Major Pharmaceuticals
985,FGEN,"FibroGen, Inc",2014,Health Care,Major Pharmaceuticals
986,ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,n/a,n/a,n/a
987,LION,Fidelity Southern Corporation,n/a,Finance,Major Banks
988,FDUS,Fidus Investment Corporation,2011,n/a,n/a
989,FRGI,"Fiesta Restaurant Group, Inc.",n/a,Consumer Services,Restaurants
990,FSAM,Fifth Street Asset Management Inc.,2014,Finance,Investment Managers
991,FSC,Fifth Street Finance Corp.,2008,n/a,n/a
992,FSCFL,Fifth Street Finance Corp.,n/a,n/a,n/a
993,FSFR,Fifth Street Senior Floating Rate Corp.,n/a,n/a,n/a
994,FITB,Fifth Third Bancorp,n/a,Finance,Major Banks
995,FITBI,Fifth Third Bancorp,n/a,Finance,Major Banks
996,FNGN,"Financial Engines, Inc.",2010,Finance,Investment Managers
997,FISI,"Financial Institutions, Inc.",1999,Finance,Major Banks
998,FNSR,Finisar Corporation,1999,Technology,Semiconductors
999,FNJN,"Finjan Holdings, Inc.",n/a,Miscellaneous,Multi-Sector Companies
1000,FNTEU,FinTech Acquisition Corp. II,2017,Finance,Business Services
1001,FEYE,"FireEye, Inc.",2013,Technology,Computer peripheral equipment
1002,FBNC,First Bancorp,1987,Finance,Major Banks
1003,FNLC,"First Bancorp, Inc (ME)",n/a,Finance,Major Banks
1004,FRBA,First Bank,2013,n/a,n/a
1005,BUSE,First Busey Corporation,n/a,Finance,Major Banks
1006,FBIZ,"First Business Financial Services, Inc.",n/a,Finance,Major Banks
1007,FCAP,"First Capital, Inc.",n/a,Finance,Savings Institutions
1008,FCFS,"First Cash, Inc.",1991,Consumer Services,Other Specialty Stores
1009,FCNCA,"First Citizens BancShares, Inc.",n/a,Finance,Major Banks
1010,FCBC,"First Community Bancshares, Inc.",n/a,Finance,Major Banks
1011,FCCO,First Community Corporation,n/a,Finance,Major Banks
1012,FCFP,"First Community Financial Partners, Inc.",n/a,Finance,Major Banks
1013,FBNK,"First Connecticut Bancorp, Inc.",2011,Finance,Banks
1014,FDEF,First Defiance Financial Corp.,n/a,Finance,Savings Institutions
1015,FFBC,First Financial Bancorp.,n/a,Finance,Major Banks
1016,FFBCW,First Financial Bancorp.,n/a,Finance,Major Banks
1017,FFIN,"First Financial Bankshares, Inc.",n/a,Finance,Major Banks
1018,THFF,First Financial Corporation Indiana,n/a,Finance,Major Banks
1019,FFNW,"First Financial Northwest, Inc.",n/a,Finance,Major Banks
1020,FFWM,First Foundation Inc.,n/a,Finance,Major Banks
1021,FGBI,"First Guaranty Bancshares, Inc.",n/a,Finance,Savings Institutions
1022,FHB,"First Hawaiian, Inc.",2016,Finance,Major Banks
1023,INBK,First Internet Bancorp,n/a,Finance,Major Banks
1024,INBKL,First Internet Bancorp,n/a,Finance,Major Banks
1025,FIBK,"First Interstate BancSystem, Inc.",2010,Finance,Major Banks
1026,FRME,First Merchants Corporation,n/a,Finance,Major Banks
1027,FMBH,"First Mid-Illinois Bancshares, Inc.",n/a,Finance,Major Banks
1028,FMBI,"First Midwest Bancorp, Inc.",n/a,Finance,Major Banks
1029,FNBC,First NBC Bank Holding Company,2013,Finance,Major Banks
1030,FNWB,First Northwest Bancorp,2015,Finance,Banks
1031,FSFG,"First Savings Financial Group, Inc.",n/a,Finance,Savings Institutions
1032,FSLR,"First Solar, Inc.",2006,Technology,Semiconductors
1033,FSBK,First South Bancorp Inc,n/a,Finance,Major Banks
1034,FAAR,First Trust Alternative Absolute Return Strategy ETF,n/a,n/a,n/a
1035,FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,n/a,n/a,n/a
1036,BICK,First Trust BICK Index Fund,n/a,n/a,n/a
1037,FBZ,First Trust Brazil AlphaDEX Fund,n/a,n/a,n/a
1038,FCAN,First Trust Canada AlphaDEX Fund,n/a,n/a,n/a
1039,FTCS,First Trust Capital Strength ETF,n/a,n/a,n/a
1040,FCEF,First Trust CEF Income Opportunity ETF,n/a,n/a,n/a
1041,FCA,First Trust China AlphaDEX Fund,n/a,n/a,n/a
1042,SKYY,First Trust Cloud Computing ETF,n/a,n/a,n/a
1043,FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,n/a,n/a,n/a
1044,FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,n/a,n/a,n/a
1045,FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,n/a,n/a,n/a
1046,FV,First Trust Dorsey Wright Focus 5 ETF,n/a,n/a,n/a
1047,IFV,First Trust Dorsey Wright International Focus 5 ETF,n/a,n/a,n/a
1048,FEM,First Trust Emerging Markets AlphaDEX Fund,n/a,n/a,n/a
1049,FEMB,First Trust Emerging Markets Local Currency Bond ETF,n/a,n/a,n/a
1050,FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,n/a,n/a,n/a
1051,FTSM,First Trust Enhanced Short Maturity ETF,n/a,n/a,n/a
1052,FEP,First Trust Europe AlphaDEX Fund,n/a,n/a,n/a
1053,FEUZ,First Trust Eurozone AlphaDEX ETF,n/a,n/a,n/a
1054,FGM,First Trust Germany AlphaDEX Fund,n/a,n/a,n/a
1055,FTGC,First Trust Global Tactical Commodity Strategy Fund,n/a,n/a,n/a
1056,FTHI,First Trust High Income ETF,n/a,n/a,n/a
1057,HYLS,First Trust High Yield Long/Short ETF,n/a,n/a,n/a
1058,FHK,First Trust Hong Kong AlphaDEX Fund,n/a,n/a,n/a
1059,FTAG,First Trust Indxx Global Agriculture ETF,n/a,n/a,n/a
1060,FTRI,First Trust Indxx Global Natural Resources Income ETF,n/a,n/a,n/a
1061,FPXI,First Trust International IPO ETF,n/a,n/a,n/a
1062,YDIV,First Trust International Multi-Asset Diversified Income Index,n/a,n/a,n/a
1063,FJP,First Trust Japan AlphaDEX Fund,n/a,n/a,n/a
1064,FEX,First Trust Large Cap Core AlphaDEX Fund,n/a,n/a,n/a
1065,FTC,First Trust Large Cap Growth AlphaDEX Fund,n/a,n/a,n/a
1066,FTA,First Trust Large Cap Value AlphaDEX Fund,n/a,n/a,n/a
1067,FLN,First Trust Latin America AlphaDEX Fund,n/a,n/a,n/a
1068,FTLB,First Trust Low Beta Income ETF,n/a,n/a,n/a
1069,LMBS,First Trust Low Duration Opportunities ETF,n/a,n/a,n/a
1070,FMB,First Trust Managed Municipal ETF,n/a,n/a,n/a
1071,FMK,First Trust Mega Cap AlphaDEX Fund,n/a,n/a,n/a
1072,FNX,First Trust Mid Cap Core AlphaDEX Fund,n/a,n/a,n/a
1073,FNY,First Trust Mid Cap Growth AlphaDEX Fund,n/a,n/a,n/a
1074,FNK,First Trust Mid Cap Value AlphaDEX Fund,n/a,n/a,n/a
1075,FAD,First Trust Multi Cap Growth AlphaDEX Fund,n/a,n/a,n/a
1076,FAB,First Trust Multi Cap Value AlphaDEX Fund,n/a,n/a,n/a
1077,MDIV,First Trust Multi-Asset Diversified Income Index Fund,n/a,n/a,n/a
1078,MCEF,First Trust Municipal CEF Income Opportunity ETF,n/a,n/a,n/a
1079,QABA,First Trust NASDAQ ABA Community Bank Index Fund,n/a,n/a,n/a
1080,FTXO,First Trust Nasdaq Bank ETF,n/a,n/a,n/a
1081,QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,n/a,n/a,n/a
1082,GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,n/a,n/a,n/a
1083,CIBR,First Trust NASDAQ Cybersecurity ETF,n/a,n/a,n/a
1084,FTXG,First Trust Nasdaq Food & Beverage ETF,n/a,n/a,n/a
1085,CARZ,First Trust NASDAQ Global Auto Index Fund,n/a,n/a,n/a
1086,FTXN,First Trust Nasdaq Oil & Gas ETF,n/a,n/a,n/a
1087,FTXH,First Trust Nasdaq Pharmaceuticals ETF,n/a,n/a,n/a
1088,FTXD,First Trust Nasdaq Retail ETF,n/a,n/a,n/a
1089,FTXL,First Trust Nasdaq Semiconductor ETF,n/a,n/a,n/a
1090,FONE,First Trust NASDAQ Smartphone Index Fund,n/a,n/a,n/a
1091,TDIV,First Trust NASDAQ Technology Dividend Index Fund,n/a,n/a,n/a
1092,FTXR,First Trust Nasdaq Transportation ETF,n/a,n/a,n/a
1093,QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,n/a,n/a,n/a
1094,QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,n/a,n/a,n/a
1095,QTEC,First Trust NASDAQ-100- Technology Index Fund,n/a,n/a,n/a
1096,AIRR,First Trust RBA American Industrial Renaissance ETF,n/a,n/a,n/a
1097,QINC,First Trust RBA Quality Income ETF,n/a,n/a,n/a
1098,RDVY,First Trust Rising Dividend Achievers ETF,n/a,n/a,n/a
1099,RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,n/a,n/a,n/a
1100,RFDI,First Trust RiverFront Dynamic Developed International ETF,n/a,n/a,n/a
1101,RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,n/a,n/a,n/a
1102,RFEU,First Trust RiverFront Dynamic Europe ETF,n/a,n/a,n/a
1103,FTSL,First Trust Senior Loan Fund ETF,n/a,n/a,n/a
1104,FYX,First Trust Small Cap Core AlphaDEX Fund,n/a,n/a,n/a
1105,FYC,First Trust Small Cap Growth AlphaDEX Fund,n/a,n/a,n/a
1106,FYT,First Trust Small Cap Value AlphaDEX Fund,n/a,n/a,n/a
1107,FKO,First Trust South Korea AlphaDEX Fund,n/a,n/a,n/a
1108,FCVT,First Trust SSI Strategic Convertible Securities ETF,n/a,n/a,n/a
1109,FDIV,First Trust Strategic Income ETF,n/a,n/a,n/a
1110,FSZ,First Trust Switzerland AlphaDEX Fund,n/a,n/a,n/a
1111,FTW,First Trust Taiwan AlphaDEX Fund,n/a,n/a,n/a
1112,TUSA,First Trust Total US Market AlphaDEX ETF,n/a,n/a,n/a
1113,FKU,First Trust United Kingdom AlphaDEX Fund,n/a,n/a,n/a
1114,FUNC,First United Corporation,n/a,Finance,Major Banks
1115,FUSB,"First US Bancshares, Inc.",n/a,Finance,Major Banks
1116,SVVC,"Firsthand Technology Value Fund, Inc.",n/a,n/a,n/a
1117,FSV,FirstService Corporation,n/a,Finance,Real Estate
1118,FISV,"Fiserv, Inc.",1986,Technology,EDP Services
1119,FIVE,"Five Below, Inc.",2012,Consumer Services,Department/Specialty Retail Stores
1120,FPRX,"Five Prime Therapeutics, Inc.",2013,Health Care,Major Pharmaceuticals
1121,FVE,"Five Star Quality Care, Inc.",n/a,Health Care,Hospital/Nursing Management
1122,FIVN,"Five9, Inc.",2014,Technology,EDP Services
1123,FLEX,Flex Ltd.,1994,Technology,Electrical Products
1124,FLKS,"Flex Pharma, Inc.",2015,Health Care,Major Pharmaceuticals
1125,FLXN,"Flexion Therapeutics, Inc.",2014,Health Care,Major Pharmaceuticals
1126,SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,n/a,n/a,n/a
1127,LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,n/a,n/a,n/a
1128,MBSD,FlexShares Disciplined Duration MBS Index Fund,n/a,n/a,n/a
1129,ASET,FlexShares Real Assets Allocation Index Fund,n/a,n/a,n/a
1130,ESGG,FlexShares STOXX Global ESG Impact Index Fund,n/a,n/a,n/a
1131,ESG,FlexShares STOXX US ESG Impact Index Fund,n/a,n/a,n/a
1132,QLC,FlexShares US Quality Large Cap Index Fund,n/a,n/a,n/a
1133,FPAY,"FlexShopper, Inc.",n/a,Technology,Diversified Commercial Services
1134,FLXS,"Flexsteel Industries, Inc.",n/a,Consumer Durables,Home Furnishings
1135,FLIR,"FLIR Systems, Inc.",1993,Capital Goods,Industrial Machinery/Components
1136,FLDM,Fluidigm Corporation,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments
1137,FFIC,Flushing Financial Corporation,n/a,Finance,Major Banks
1138,FOMX,Foamix Pharmaceuticals Ltd.,2014,Consumer Durables,Specialty Chemicals
1139,FOGO,"Fogo de Chao, Inc.",2015,Consumer Services,Restaurants
1140,FONR,Fonar Corporation,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1141,FH,FORM Holdings Corp.,n/a,Miscellaneous,Multi-Sector Companies
1142,FORM,"FormFactor, Inc.",2003,Technology,Semiconductors
1143,FORTY,Formula Systems (1985) Ltd.,n/a,Technology,EDP Services
1144,FORR,"Forrester Research, Inc.",1996,Consumer Services,Diversified Commercial Services
1145,FRTA,"Forterra, Inc.",2016,Capital Goods,Building Materials
1146,FTNT,"Fortinet, Inc.",2009,Technology,Computer peripheral equipment
1147,FBIO,"Fortress Biotech, Inc.",n/a,Health Care,Major Pharmaceuticals
1148,FWRD,Forward Air Corporation,n/a,Transportation,Oil Refining/Marketing
1149,FORD,"Forward Industries, Inc.",n/a,Consumer Non-Durables,Plastic Products
1150,FWP,Forward Pharma A/S,2014,Health Care,Major Pharmaceuticals
1151,FOSL,"Fossil Group, Inc.",1993,Consumer Non-Durables,Consumer Specialties
1152,FMI,"Foundation Medicine, Inc.",2013,Health Care,Medical Specialities
1153,FOXF,Fox Factory Holding Corp.,2013,Consumer Non-Durables,Motor Vehicles
1154,FRAN,Francesca&#39;s Holdings Corporation,2011,Consumer Services,Clothing/Shoe/Accessory Stores
1155,FELE,"Franklin Electric Co., Inc.",n/a,Consumer Durables,Metal Fabrications
1156,FRED,"Fred&#39;s, Inc.",1992,Consumer Services,Department/Specialty Retail Stores
1157,RAIL,"Freightcar America, Inc.",2005,Capital Goods,Railroads
1158,FEIM,"Frequency Electronics, Inc.",n/a,Capital Goods,Electrical Products
1159,FRPT,"Freshpet, Inc.",2014,Consumer Non-Durables,Packaged Foods
1160,FTEO,"FRONTEO, Inc.",2013,n/a,n/a
1161,FTR,Frontier Communications Corporation,n/a,Public Utilities,Telecommunications Equipment
1162,FTRPR,Frontier Communications Corporation,n/a,Public Utilities,Telecommunications Equipment
1163,FRPH,"FRP Holdings, Inc.",n/a,Finance,Real Estate
1164,FSBW,"FS Bancorp, Inc.",2012,Finance,Banks
1165,FSBC,"FSB Bancorp, Inc.",n/a,Finance,Savings Institutions
1166,FTD,"FTD Companies, Inc.",n/a,Consumer Services,Other Consumer Services
1167,FTEK,"Fuel Tech, Inc.",n/a,Capital Goods,Pollution Control Equipment
1168,FCEL,"FuelCell Energy, Inc.",n/a,Miscellaneous,Industrial Machinery/Components
1169,FLGT,"Fulgent Genetics, Inc.",2016,Health Care,Medical Specialities
1170,FORK,Fuling Global Inc.,2015,Consumer Non-Durables,Plastic Products
1171,FLL,"Full House Resorts, Inc.",n/a,Consumer Services,Hotels/Resorts
1172,FULT,Fulton Financial Corporation,n/a,Finance,Major Banks
1173,FNCX,Function(x) Inc.,n/a,Technology,"Computer Software: Programming, Data Processing"
1174,FSNN,"Fusion Telecommunications International, Inc.",n/a,Technology,Computer Software: Prepackaged Software
1175,FFHL,"Fuwei Films (Holdings) Co., Ltd.",2006,Capital Goods,Specialty Chemicals
1176,FXCM,FXCM Inc.,2010,Finance,Investment Bankers/Brokers/Service
1177,GK,"G&K Services, Inc.",n/a,Consumer Services,Other Consumer Services
1178,WILC,"G. Willi-Food International,  Ltd.",n/a,Consumer Non-Durables,Food Distributors
1179,MOGLC,Gabelli NextShares Trust,n/a,n/a,n/a
1180,GAIA,"Gaia, Inc.",1999,Consumer Services,Movies/Entertainment
1181,GLPG,Galapagos NV,2015,Health Care,Major Pharmaceuticals
1182,GALT,Galectin Therapeutics Inc.,n/a,Health Care,Major Pharmaceuticals
1183,GALTU,Galectin Therapeutics Inc.,n/a,Health Care,Major Pharmaceuticals
1184,GALTW,Galectin Therapeutics Inc.,n/a,Health Care,Major Pharmaceuticals
1185,GALE,"Galena Biopharma, Inc.",n/a,Health Care,Major Pharmaceuticals
1186,GLMD,Galmed Pharmaceuticals Ltd.,2014,Health Care,Major Pharmaceuticals
1187,GLPI,"Gaming and Leisure Properties, Inc.",n/a,Consumer Services,Real Estate Investment Trusts
1188,GPIC,Gaming Partners International Corporation,n/a,Consumer Non-Durables,Recreational Products/Toys
1189,GRMN,Garmin Ltd.,2000,Capital Goods,Industrial Machinery/Components
1190,GARS,Garrison Capital Inc.,2013,n/a,n/a
1191,GDS,GDS Holdings Limited,2016,Technology,"Computer Software: Programming, Data Processing"
1192,GEMP,Gemphire Therapeutics Inc.,2016,Health Care,Major Pharmaceuticals
1193,GENC,Gencor Industries Inc.,n/a,Capital Goods,Construction/Ag Equipment/Trucks
1194,GNCMA,"General Communication, Inc.",n/a,Public Utilities,Telecommunications Equipment
1195,GFN,General Finance Corporation,n/a,Technology,Diversified Commercial Services
1196,GFNCP,General Finance Corporation,n/a,Technology,Diversified Commercial Services
